Date, Open, High, Low, Close
04/30/97, 6958.42, 7057.15, 6935.54, 7008.99
04/29/97, 6783.83, 6970.46, 6783.83, 6962.03
04/28/97, 6737.27, 6788.64, 6701.15, 6783.02
04/25/97, 6791.05, 6791.85, 6726.43, 6738.87
04/24/97, 6814.33, 6890.59, 6777.81, 6792.25
04/23/97, 6834.00, 6849.65, 6799.08, 6812.72
04/22/97, 6659.81, 6834.00, 6657.40, 6833.59
04/21/97, 6705.16, 6721.21, 6616.86, 6660.21
04/18/97, 6658.60, 6711.98, 6657.40, 6703.55
04/17/97, 6680.27, 6713.59, 6648.97, 6658.60
04/16/97, 6584.75, 6679.87, 6558.66, 6679.87
04/15/97, 6452.70, 6587.16, 6452.70, 6587.16
04/14/97, 6391.70, 6454.71, 6356.78, 6451.90
04/11/97, 6537.70, 6537.70, 6387.78, 6391.70
04/10/97, 6563.84, 6778.43, 6535.52, 6778.43
04/09/97, 6613.69, 6639.00, 6546.47, 6563.84
04/08/97, 6556.67, 6609.54, 6520.03, 6609.16
04/07/97, 6528.72, 6589.14, 6527.58, 6555.91
04/04/97, 6477.36, 6527.21, 6405.60, 6526.07
04/03/97, 6517.01, 6517.01, 6421.84, 6477.36
04/02/97, 6610.67, 6611.05, 6499.64, 6517.01
04/01/97, 6583.48, 6621.25, 6522.68, 6611.05
03/31/97, 6739.83, 6739.83, 6561.57, 6583.48
03/27/97, 6882.97, 6891.28, 6664.30, 6740.59
03/26/97, 6875.42, 6915.07, 6846.34, 6880.70
03/25/97, 6909.78, 6952.08, 6867.86, 6876.17
03/24/97, 6804.41, 6906.01, 6784.40, 6905.25
03/21/97, 6819.90, 6851.24, 6790.06, 6804.79
03/20/97, 6875.42, 6878.81, 6798.75, 6820.28
03/19/97, 6895.43, 6913.94, 6826.32, 6877.68
03/18/97, 6955.10, 6970.21, 6855.40, 6896.56
03/17/97, 6934.71, 6969.45, 6854.64, 6955.48
03/14/97, 6884.67, 6956.25, 6884.67, 6935.46
03/13/97, 7035.91, 7035.91, 6874.66, 6878.89
03/12/97, 7085.16, 7087.86, 7010.89, 7039.37
03/11/97, 7079.39, 7111.72, 7064.00, 7085.16
03/10/97, 7002.43, 7079.39, 6993.57, 7079.39
03/07/97, 6945.47, 7018.59, 6945.47, 7000.89
03/06/97, 6947.78, 6987.80, 6937.39, 6944.70
03/05/97, 6853.49, 6945.85, 6853.11, 6945.85
03/04/97, 6920.46, 6942.78, 6845.41, 6852.73
03/03/97, 6874.28, 6918.92, 6828.10, 6918.92
02/28/97, 6923.53, 6923.92, 6868.50, 6877.74
02/27/97, 6983.95, 6989.34, 6920.46, 6925.07
02/26/97, 7038.21, 7046.68, 6915.45, 6983.18
02/25/97, 7008.97, 7046.68, 6972.79, 7038.21
02/24/97, 6931.62, 7013.20, 6905.83, 7008.20
02/21/97, 6930.46, 6950.47, 6906.22, 6931.62
02/20/97, 7017.43, 7017.82, 6905.83, 6927.38
02/19/97, 7067.46, 7073.62, 7011.28, 7020.13
02/18/97, 6995.88, 7067.46, 6977.80, 7067.46
02/14/97, 7023.59, 7024.36, 6983.95, 6988.96
02/13/97, 6963.94, 7040.52, 6962.40, 7022.44
02/12/97, 6856.57, 6961.63, 6855.03, 6961.63
02/11/97, 6806.55, 6860.81, 6783.46, 6858.11
02/10/97, 6856.19, 6876.58, 6798.46, 6806.55
02/07/97, 6774.99, 6868.50, 6762.67, 6855.80
02/06/97, 6751.13, 6773.06, 6713.80, 6773.06
02/05/97, 6833.87, 6875.43, 6711.11, 6746.90
02/04/97, 6805.78, 6833.48, 6767.68, 6833.48
02/03/97, 6812.32, 6819.24, 6766.91, 6806.16
01/31/97, 6824.63, 6873.89, 6808.08, 6813.09
01/30/97, 6740.74, 6823.86, 6740.74, 6823.86
01/29/97, 6657.23, 6740.74, 6657.23, 6740.74
01/28/97, 6663.39, 6761.13, 6622.98, 6656.08
01/27/97, 6696.48, 6708.41, 6635.68, 6660.69
01/24/97, 6756.90, 6759.98, 6662.23, 6696.48
01/23/97, 6850.42, 6906.22, 6742.66, 6755.75
01/22/97, 6882.36, 6887.36, 6808.08, 6850.03
01/21/97, 6843.87, 6894.29, 6800.00, 6883.90
01/20/97, 6835.79, 6855.80, 6808.08, 6843.87
01/17/97, 6764.60, 6835.41, 6764.60, 6833.10
01/16/97, 6726.88, 6781.15, 6716.11, 6765.37
01/15/97, 6760.37, 6761.90, 6704.56, 6726.88
01/14/97, 6709.18, 6788.84, 6708.03, 6762.29
01/13/97, 6706.10, 6734.20, 6669.54, 6709.18
01/10/97, 6623.75, 6707.26, 6558.33, 6703.79
01/09/97, 6550.25, 6657.23, 6544.86, 6625.67
01/08/97, 6600.66, 6627.98, 6537.16, 6549.48
01/07/97, 6567.56, 6602.97, 6512.53, 6600.66
01/06/97, 6546.01, 6619.13, 6531.39, 6567.18
01/03/97, 6445.19, 6545.63, 6445.19, 6544.09
01/02/97, 6453.27, 6468.66, 6352.83, 6442.49
12/31/96, 6550.14, 6553.60, 6448.27, 6448.27
12/30/96, 6560.91, 6587.05, 6540.53, 6549.37
12/27/96, 6546.68, 6575.90, 6537.46, 6560.91
12/26/96, 6523.62, 6563.21, 6522.08, 6546.68
12/24/96, 6487.09, 6523.62, 6487.09, 6522.85
12/23/96, 6481.71, 6508.24, 6450.57, 6489.02
12/20/96, 6479.41, 6548.99, 6479.41, 6484.40
12/19/96, 6346.77, 6477.87, 6346.77, 6473.64
12/18/96, 6308.71, 6356.38, 6308.33, 6346.77
12/17/96, 6268.73, 6324.86, 6236.44, 6308.33
12/16/96, 6304.87, 6355.61, 6253.35, 6268.35
12/13/96, 6304.48, 6344.47, 6251.43, 6304.87
12/12/96, 6399.06, 6436.73, 6302.56, 6303.72
12/11/96, 6471.72, 6472.87, 6343.31, 6402.52
12/10/96, 6465.06, 6512.39, 6464.68, 6473.25
12/09/96, 6383.44, 6467.29, 6383.44, 6463.94
12/06/96, 6432.63, 6433.38, 6292.50, 6381.95
12/05/96, 6423.31, 6452.01, 6402.07, 6437.10
12/04/96, 6442.32, 6443.07, 6368.16, 6422.94
12/03/96, 6520.96, 6554.50, 6438.22, 6442.69
12/02/96, 6521.70, 6523.57, 6473.25, 6521.70
11/29/96, 6500.46, 6531.77, 6499.34, 6521.70
11/27/96, 6528.41, 6538.10, 6491.14, 6499.34
11/26/96, 6546.30, 6589.53, 6497.11, 6528.41
11/25/96, 6471.39, 6548.17, 6464.68, 6547.79
11/22/96, 6418.47, 6471.76, 6418.47, 6471.76
11/21/96, 6430.02, 6438.22, 6393.50, 6418.47
11/20/96, 6396.48, 6446.79, 6394.24, 6430.02
11/19/96, 6347.29, 6397.60, 6347.29, 6397.60
11/18/96, 6348.78, 6376.35, 6324.18, 6346.91
11/15/96, 6313.37, 6377.85, 6313.00, 6348.03
11/14/96, 6273.87, 6314.12, 6254.49, 6313.00
11/13/96, 6266.04, 6285.05, 6244.05, 6274.24
11/12/96, 6256.35, 6278.71, 6236.22, 6266.04
11/11/96, 6221.69, 6261.94, 6221.69, 6255.60
11/08/96, 6204.92, 6221.69, 6181.07, 6219.83
11/07/96, 6176.97, 6222.81, 6150.13, 6206.04
11/06/96, 6080.81, 6178.08, 6074.48, 6177.71
11/05/96, 6042.42, 6093.48, 6042.42, 6081.18
11/04/96, 6022.67, 6049.51, 6011.49, 6041.68
11/01/96, 6029.38, 6057.70, 5999.19, 6021.93
10/31/96, 5993.60, 6040.56, 5990.99, 6029.38
10/30/96, 6008.51, 6028.64, 5990.99, 5993.23
10/29/96, 5972.73, 6032.73, 5959.69, 6007.02
10/28/96, 6006.65, 6043.17, 5972.36, 5972.73
10/25/96, 5993.23, 6020.44, 5981.68, 6007.02
10/24/96, 6035.34, 6039.07, 5988.38, 5992.48
10/23/96, 6060.31, 6060.31, 5992.86, 6036.46
10/22/96, 6089.76, 6090.13, 6037.58, 6061.80
10/21/96, 6094.23, 6133.73, 6059.94, 6090.87
10/18/96, 6060.31, 6094.97, 6040.19, 6094.23
10/17/96, 6023.42, 6065.90, 6023.04, 6059.20
10/16/96, 6005.53, 6021.18, 5969.38, 6020.81
10/15/96, 6010.37, 6044.29, 5970.87, 6004.78
10/14/96, 5971.61, 6020.81, 5970.87, 6010.00
10/11/96, 5923.54, 5972.73, 5923.54, 5969.38
10/10/96, 5930.99, 5930.99, 5905.27, 5921.67
10/09/96, 5965.28, 5974.97, 5915.34, 5930.62
10/08/96, 5979.44, 6010.00, 5960.06, 5966.77
10/07/96, 5992.86, 6002.17, 5970.50, 5979.81
10/04/96, 5934.72, 5995.09, 5934.72, 5992.86
10/03/96, 5933.23, 5942.17, 5917.20, 5932.85
10/02/96, 5906.39, 5939.93, 5906.39, 5933.97
10/01/96, 5922.79, 5922.79, 5870.24, 5904.90
09/30/96, 5873.29, 5907.32, 5872.55, 5882.17
09/27/96, 5869.96, 5876.25, 5845.55, 5872.92
09/26/96, 5878.84, 5903.62, 5851.47, 5868.85
09/25/96, 5876.62, 5895.11, 5855.54, 5877.36
09/24/96, 5894.37, 5929.52, 5852.95, 5874.03
09/23/96, 5886.98, 5896.22, 5835.19, 5894.74
09/20/96, 5868.11, 5897.33, 5864.78, 5888.46
09/19/96, 5877.73, 5881.43, 5847.40, 5867.74
09/18/96, 5889.20, 5890.68, 5864.41, 5877.36
09/17/96, 5889.20, 5897.70, 5849.62, 5888.83
09/16/96, 5837.78, 5905.47, 5837.41, 5889.20
09/13/96, 5773.05, 5855.17, 5773.05, 5838.52
09/12/96, 5756.40, 5794.13, 5753.81, 5771.94
09/11/96, 5726.44, 5767.50, 5713.86, 5754.92
09/10/96, 5733.47, 5741.61, 5709.42, 5727.18
09/09/96, 5660.23, 5735.69, 5660.23, 5733.84
09/06/96, 5606.96, 5681.31, 5605.85, 5659.86
09/05/96, 5654.68, 5654.68, 5601.41, 5606.96
09/04/96, 5648.39, 5659.86, 5631.01, 5656.90
09/03/96, 5615.84, 5650.98, 5561.46, 5648.39
08/30/96, 5646.54, 5646.54, 5588.47, 5616.21
08/29/96, 5712.01, 5712.01, 5625.83, 5647.65
08/28/96, 5711.64, 5727.18, 5663.19, 5712.38
08/27/96, 5694.63, 5712.01, 5690.93, 5711.27
08/26/96, 5723.48, 5733.10, 5675.39, 5693.89
08/23/96, 5733.84, 5738.28, 5701.29, 5722.74
08/22/96, 5689.08, 5733.47, 5684.27, 5733.47
08/21/96, 5722.00, 5722.00, 5672.80, 5689.82
08/20/96, 5699.44, 5723.85, 5693.15, 5721.26
08/19/96, 5689.82, 5704.99, 5686.86, 5699.44
08/16/96, 5666.52, 5698.70, 5666.52, 5689.45
08/15/96, 5668.00, 5678.72, 5650.24, 5665.78
08/14/96, 5647.28, 5668.00, 5630.27, 5666.89
08/13/96, 5702.40, 5702.40, 5635.44, 5647.28
08/12/96, 5681.31, 5705.73, 5648.02, 5704.99
08/09/96, 5712.38, 5729.03, 5668.00, 5681.31
08/08/96, 5716.45, 5716.45, 5686.12, 5713.49
08/07/96, 5697.22, 5719.41, 5679.83, 5718.67
08/06/96, 5674.28, 5700.92, 5648.02, 5696.11
08/05/96, 5680.20, 5696.11, 5661.34, 5674.28
08/02/96, 5598.45, 5679.83, 5598.45, 5679.83
08/01/96, 5529.28, 5607.33, 5524.10, 5594.75
07/31/96, 5481.20, 5536.31, 5473.43, 5528.91
07/30/96, 5437.18, 5481.93, 5421.64, 5481.93
07/29/96, 5466.77, 5473.06, 5434.59, 5434.59
07/26/96, 5423.12, 5474.54, 5423.12, 5473.06
07/25/96, 5355.80, 5431.26, 5355.80, 5422.01
07/24/96, 5346.18, 5378.73, 5270.72, 5354.69
07/23/96, 5393.16, 5434.22, 5330.65, 5346.55
07/22/96, 5426.45, 5426.82, 5369.48, 5390.94
07/19/96, 5464.55, 5468.99, 5409.06, 5426.82
07/18/96, 5378.36, 5472.69, 5369.48, 5464.18
07/17/96, 5358.76, 5429.41, 5358.76, 5376.88
07/16/96, 5357.28, 5402.04, 5183.05, 5358.76
07/15/96, 5507.98, 5507.98, 5348.77, 5349.51
07/12/96, 5519.80, 5543.07, 5471.78, 5510.56
07/11/96, 5603.28, 5603.65, 5471.04, 5520.54
07/10/96, 5582.96, 5604.02, 5533.84, 5603.65
07/09/96, 5550.83, 5596.63, 5550.83, 5581.86
07/08/96, 5586.66, 5598.48, 5539.01, 5550.83
07/05/96, 5702.28, 5702.28, 5581.49, 5588.14
07/03/96, 5720.75, 5720.75, 5682.70, 5703.02
07/02/96, 5729.61, 5733.31, 5695.63, 5720.38
07/01/96, 5655.37, 5729.98, 5655.37, 5729.98
06/28/96, 5678.27, 5704.49, 5652.04, 5654.63
06/27/96, 5681.59, 5683.07, 5646.50, 5677.53
06/26/96, 5718.90, 5720.38, 5674.20, 5682.70
06/25/96, 5717.42, 5729.61, 5699.32, 5719.27
06/24/96, 5704.49, 5742.54, 5704.49, 5717.79
06/21/96, 5661.28, 5705.23, 5661.28, 5705.23
06/20/96, 5647.61, 5680.48, 5632.83, 5659.43
06/19/96, 5629.14, 5674.57, 5628.03, 5648.35
06/18/96, 5652.78, 5663.49, 5623.23, 5628.03
06/17/96, 5650.19, 5677.53, 5637.27, 5652.78
06/14/96, 5658.32, 5664.97, 5631.36, 5649.46
06/13/96, 5668.66, 5683.44, 5639.85, 5657.95
06/12/96, 5670.88, 5704.86, 5662.01, 5668.29
06/11/96, 5688.61, 5728.50, 5657.58, 5668.66
06/10/96, 5697.11, 5703.02, 5663.86, 5687.87
06/07/96, 5664.97, 5697.11, 5580.38, 5697.11
06/06/96, 5697.11, 5722.96, 5665.34, 5667.19
06/05/96, 5665.71, 5699.32, 5656.84, 5697.48
06/04/96, 5626.18, 5671.99, 5625.81, 5665.71
06/03/96, 5643.18, 5643.18, 5606.61, 5624.71
05/31/96, 5693.41, 5698.21, 5636.90, 5643.18
05/30/96, 5673.83, 5715.58, 5644.28, 5693.41
05/29/96, 5710.40, 5717.05, 5645.39, 5673.83
05/28/96, 5762.12, 5783.91, 5697.85, 5709.67
05/24/96, 5761.75, 5788.72, 5745.13, 5762.86
05/23/96, 5776.16, 5796.10, 5728.50, 5762.12
05/22/96, 5735.89, 5782.07, 5715.58, 5778.00
05/21/96, 5749.93, 5759.16, 5731.46, 5736.26
05/20/96, 5688.24, 5750.30, 5671.99, 5748.82
05/17/96, 5635.79, 5698.58, 5635.79, 5687.50
05/16/96, 5622.86, 5653.89, 5607.34, 5635.05
05/15/96, 5623.97, 5673.10, 5619.53, 5625.44
05/14/96, 5581.86, 5633.57, 5581.86, 5624.71
05/13/96, 5516.47, 5587.40, 5516.47, 5582.60
05/10/96, 5477.67, 5533.67, 5477.67, 5518.14
05/09/96, 5473.70, 5504.05, 5461.06, 5475.15
05/08/96, 5418.42, 5475.51, 5342.20, 5474.06
05/07/96, 5464.67, 5467.20, 5414.45, 5420.95
05/06/96, 5478.76, 5500.07, 5423.12, 5464.31
05/03/96, 5499.71, 5527.17, 5458.17, 5478.04
05/02/96, 5574.86, 5574.86, 5475.51, 5498.27
05/01/96, 5569.44, 5594.73, 5547.76, 5575.22
04/30/96, 5573.41, 5579.92, 5547.04, 5569.08
04/29/96, 5567.63, 5589.31, 5552.82, 5573.41
04/26/96, 5567.99, 5590.39, 5546.68, 5567.99
04/25/96, 5554.26, 5582.81, 5508.38, 5566.91
04/24/96, 5590.39, 5599.06, 5530.78, 5553.90
04/23/96, 5565.10, 5598.34, 5562.57, 5588.59
04/22/96, 5540.90, 5588.22, 5537.28, 5564.74
04/19/96, 5551.37, 5572.33, 5518.86, 5535.48
04/18/96, 5548.85, 5564.38, 5523.19, 5551.74
04/17/96, 5620.02, 5620.38, 5528.25, 5549.93
04/16/96, 5593.64, 5627.97, 5577.39, 5620.02
04/15/96, 5535.84, 5592.92, 5534.76, 5592.92
04/12/96, 5489.60, 5536.20, 5480.20, 5532.59
04/11/96, 5488.51, 5512.00, 5415.53, 5487.07
04/10/96, 5559.68, 5567.99, 5473.34, 5485.98
04/09/96, 5595.09, 5617.85, 5550.29, 5560.41
04/08/96, 5678.90, 5678.90, 5542.34, 5594.37
04/04/96, 5689.74, 5697.69, 5671.32, 5682.88
04/03/96, 5671.32, 5689.74, 5642.05, 5689.74
04/02/96, 5638.08, 5671.68, 5623.63, 5671.68
04/01/96, 5588.59, 5639.89, 5588.59, 5637.72
03/29/96, 5631.58, 5644.95, 5577.03, 5587.14
03/28/96, 5624.71, 5636.27, 5591.48, 5630.86
03/27/96, 5671.68, 5680.71, 5609.18, 5626.88
03/26/96, 5642.78, 5678.18, 5623.63, 5670.60
03/25/96, 5643.86, 5678.18, 5619.66, 5643.86
03/22/96, 5627.97, 5649.28, 5620.38, 5636.64
03/21/96, 5654.70, 5668.43, 5613.88, 5626.88
03/20/96, 5669.51, 5683.60, 5616.77, 5655.42
03/19/96, 5683.60, 5709.97, 5652.53, 5669.51
03/18/96, 5585.70, 5683.60, 5585.70, 5683.60
03/15/96, 5594.37, 5594.37, 5551.01, 5584.97
03/14/96, 5568.72, 5629.77, 5568.72, 5593.64
03/13/96, 5584.61, 5597.98, 5548.85, 5568.35
03/12/96, 5580.64, 5584.25, 5485.26, 5583.89
03/11/96, 5470.45, 5583.17, 5444.80, 5581.00
03/08/96, 5636.64, 5636.64, 5424.57, 5470.09
03/07/96, 5629.77, 5641.69, 5599.79, 5641.69
03/06/96, 5644.58, 5666.62, 5624.71, 5629.77
03/05/96, 5600.87, 5642.42, 5577.39, 5642.42
03/04/96, 5537.65, 5629.05, 5537.65, 5600.15
03/01/96, 5488.15, 5536.92, 5436.49, 5536.56
02/29/96, 5507.30, 5530.78, 5461.78, 5485.62
02/28/96, 5549.93, 5593.28, 5496.46, 5506.21
02/27/96, 5565.10, 5565.10, 5509.11, 5549.21
02/26/96, 5629.05, 5629.05, 5559.68, 5565.10
02/23/96, 5608.46, 5659.03, 5560.41, 5630.49
02/22/96, 5516.33, 5613.51, 5516.33, 5608.46
02/21/96, 5457.08, 5520.67, 5457.08, 5515.97
02/20/96, 5502.24, 5502.24, 5433.60, 5458.53
02/16/96, 5552.10, 5552.10, 5499.35, 5503.32
02/15/96, 5578.83, 5595.81, 5547.40, 5551.37
02/14/96, 5600.15, 5610.26, 5553.90, 5579.55
02/13/96, 5597.26, 5627.60, 5562.57, 5601.23
02/12/96, 5541.26, 5616.40, 5541.26, 5600.15
02/09/96, 5539.09, 5584.97, 5513.44, 5541.62
02/08/96, 5491.04, 5542.70, 5472.25, 5539.45
02/07/96, 5460.33, 5492.13, 5452.02, 5492.13
02/06/96, 5407.59, 5459.97, 5397.11, 5459.61
02/05/96, 5372.90, 5407.95, 5348.34, 5407.59
02/02/96, 5405.42, 5410.84, 5357.37, 5373.99
02/01/96, 5395.30, 5405.06, 5370.37, 5405.06
01/31/96, 5379.77, 5408.67, 5350.50, 5395.30
01/30/96, 5306.79, 5381.57, 5306.79, 5381.21
01/29/96, 5272.11, 5306.07, 5271.75, 5304.98
01/26/96, 5271.75, 5271.75, 5271.75, 5271.75
01/25/96, 5244.29, 5249.71, 5209.61, 5216.83
01/24/96, 5194.43, 5260.55, 5193.71, 5242.84
01/23/96, 5219.72, 5219.72, 5177.81, 5192.27
01/22/96, 5183.96, 5219.36, 5175.65, 5219.36
01/19/96, 5184.68, 5184.68, 5184.68, 5184.68
01/18/96, 5068.35, 5125.07, 5066.90, 5124.35
01/17/96, 5087.86, 5097.97, 5052.45, 5066.90
01/16/96, 5044.14, 5088.58, 5018.85, 5088.22
01/15/96, 5060.40, 5078.82, 5036.92, 5043.78
01/12/96, 5065.82, 5090.02, 5022.83, 5061.12
01/11/96, 5034.39, 5066.18, 5020.30, 5065.10
01/10/96, 5127.24, 5127.24, 5014.88, 5032.94
01/09/96, 5197.68, 5213.22, 5116.40, 5130.13
01/08/96, 5181.43, 5207.08, 5180.34, 5197.68
01/05/96, 5173.12, 5181.79, 5133.38, 5181.43
01/04/96, 5191.18, 5227.31, 5139.88, 5173.84
01/03/96, 5177.81, 5207.08, 5177.09, 5194.07
01/02/96, 5115.68, 5184.68, 5098.70, 5177.45
12/29/95, 5117.12, 5117.12, 5117.12, 5117.12
12/28/95, 5106.28, 5106.28, 5088.58, 5095.80
12/27/95, 5109.17, 5126.51, 5098.33, 5105.92
12/26/95, 5097.97, 5117.12, 5097.97, 5110.26
12/22/95, 5096.17, 5126.87, 5093.28, 5097.97
12/21/95, 5059.68, 5099.06, 5057.51, 5096.53
12/20/95, 5110.26, 5139.88, 5059.32, 5059.32
12/19/95, 5075.57, 5114.59, 5051.73, 5109.89
12/18/95, 5174.20, 5174.20, 5070.15, 5075.21
12/15/95, 5176.73, 5176.73, 5176.73, 5176.73
12/14/95, 5217.19, 5235.62, 5172.40, 5182.15
12/13/95, 5174.56, 5219.36, 5166.61, 5216.47
12/12/95, 5183.96, 5187.93, 5169.14, 5174.92
12/11/95, 5156.14, 5194.43, 5145.66, 5184.32
12/08/95, 5156.86, 5156.86, 5156.86, 5156.86
12/07/95, 5198.41, 5198.41, 5148.55, 5159.39
12/06/95, 5177.09, 5209.25, 5168.78, 5199.13
12/05/95, 5138.44, 5191.54, 5134.82, 5177.45
12/04/95, 5086.77, 5139.52, 5074.13, 5139.52
12/01/95, 5087.13, 5087.13, 5087.13, 5087.13
11/30/95, 5107.00, 5118.93, 5074.49, 5074.49
11/29/95, 5078.10, 5105.56, 5075.93, 5105.56
11/28/95, 5071.24, 5078.10, 5033.67, 5078.10
11/27/95, 5048.84, 5090.02, 5048.84, 5070.88
11/24/95, 5041.61, 5057.51, 5041.61, 5048.84
11/22/95, 5022.83, 5067.26, 5018.49, 5041.61
11/21/95, 4982.73, 5023.91, 4976.94, 5023.55
11/20/95, 4989.95, 5003.68, 4976.58, 4983.09
11/17/95, 4970.44, 4996.45, 4959.24, 4989.95
11/16/95, 4922.03, 4973.33, 4920.95, 4969.36
11/15/95, 4871.45, 4922.75, 4860.98, 4922.75
11/14/95, 4872.90, 4890.24, 4861.70, 4871.81
11/13/95, 4868.56, 4886.63, 4847.61, 4872.90
11/10/95, 4870.37, 4870.37, 4870.37, 4870.37
11/09/95, 4852.30, 4876.87, 4841.10, 4864.23
11/08/95, 4797.39, 4852.67, 4794.86, 4852.67
11/07/95, 4814.73, 4818.34, 4788.72, 4797.03
11/06/95, 4825.93, 4832.43, 4810.04, 4814.01
11/03/95, 4825.57, 4825.57, 4825.57, 4825.57
11/02/95, 4767.04, 4808.59, 4767.04, 4808.59
11/01/95, 4754.76, 4770.29, 4744.64, 4766.68
10/31/95, 4756.57, 4801.00, 4755.48, 4755.48
10/30/95, 4741.75, 4765.60, 4741.75, 4756.57
10/27/95, 4703.82, 4742.11, 4676.00, 4741.75
10/26/95, 4753.68, 4755.48, 4667.69, 4703.82
10/25/95, 4783.66, 4800.28, 4734.17, 4753.68
10/24/95, 4755.48, 4788.72, 4755.48, 4783.66
10/23/95, 4794.86, 4795.22, 4753.68, 4755.48
10/20/95, 4802.45, 4815.82, 4787.27, 4794.86
10/19/95, 4776.44, 4802.45, 4770.29, 4802.45
10/18/95, 4794.50, 4810.76, 4771.38, 4777.52
10/17/95, 4784.38, 4798.11, 4771.38, 4795.94
10/16/95, 4793.78, 4796.67, 4772.82, 4784.38
10/13/95, 4764.88, 4816.90, 4764.88, 4793.78
10/12/95, 4735.25, 4764.88, 4735.25, 4764.88
10/11/95, 4719.72, 4738.86, 4711.41, 4735.25
10/10/95, 4726.22, 4726.58, 4660.47, 4720.80
10/09/95, 4769.21, 4769.21, 4711.77, 4726.22
10/06/95, 4762.71, 4783.66, 4750.06, 4769.21
10/05/95, 4740.67, 4762.71, 4735.61, 4762.71
10/04/95, 4749.70, 4749.70, 4726.94, 4740.67
10/03/95, 4761.26, 4767.04, 4716.10, 4749.70
10/02/95, 4789.08, 4789.80, 4748.98, 4761.26
09/29/95, 4787.64, 4816.54, 4781.86, 4789.08
09/28/95, 4762.35, 4787.64, 4758.37, 4787.64
09/27/95, 4763.07, 4763.07, 4712.49, 4762.35
09/26/95, 4769.93, 4798.11, 4755.12, 4765.60
09/25/95, 4764.15, 4769.93, 4744.64, 4769.93
09/22/95, 4767.40, 4772.82, 4728.75, 4764.15
09/21/95, 4790.53, 4794.14, 4743.20, 4767.40
09/20/95, 4767.04, 4796.31, 4763.07, 4792.69
09/19/95, 4780.41, 4781.13, 4730.55, 4767.04
09/18/95, 4797.39, 4797.39, 4756.20, 4780.41
09/15/95, 4801.80, 4815.18, 4784.54, 4797.57
09/14/95, 4765.52, 4801.80, 4760.24, 4801.80
09/13/95, 4743.69, 4771.16, 4733.47, 4765.52
09/12/95, 4704.94, 4747.21, 4704.24, 4747.21
09/11/95, 4700.72, 4723.61, 4699.31, 4704.94
09/08/95, 4669.72, 4701.07, 4664.44, 4700.72
09/07/95, 4683.81, 4688.04, 4663.74, 4669.72
09/06/95, 4670.08, 4694.03, 4669.72, 4683.81
09/05/95, 4646.48, 4679.23, 4645.78, 4670.08
09/01/95, 4610.56, 4648.95, 4607.03, 4647.54
08/31/95, 4604.57, 4615.49, 4600.34, 4610.56
08/30/95, 4607.03, 4621.12, 4601.05, 4604.57
08/29/95, 4592.95, 4609.85, 4570.76, 4608.44
08/28/95, 4601.40, 4620.77, 4580.27, 4594.00
08/25/95, 4580.62, 4614.43, 4580.62, 4601.40
08/24/95, 4586.61, 4595.41, 4573.58, 4580.62
08/23/95, 4620.77, 4624.29, 4584.49, 4584.85
08/22/95, 4615.49, 4623.24, 4595.76, 4620.42
08/21/95, 4621.83, 4655.99, 4614.43, 4614.78
08/18/95, 4632.39, 4647.18, 4612.32, 4617.60
08/17/95, 4637.32, 4638.03, 4606.68, 4630.63
08/16/95, 4638.73, 4643.66, 4627.46, 4639.08
08/15/95, 4655.64, 4660.92, 4614.43, 4640.84
08/14/95, 4617.60, 4660.22, 4615.49, 4659.86
08/11/95, 4641.90, 4647.54, 4597.17, 4618.30
08/10/95, 4669.37, 4683.81, 4633.80, 4643.66
08/09/95, 4692.62, 4696.84, 4666.91, 4671.49
08/08/95, 4692.62, 4701.77, 4668.32, 4693.32
08/07/95, 4683.46, 4702.83, 4683.46, 4693.32
08/04/95, 4698.96, 4709.17, 4682.05, 4683.46
08/03/95, 4690.15, 4701.42, 4649.65, 4701.42
08/02/95, 4699.31, 4754.60, 4682.40, 4690.15
08/01/95, 4708.47, 4709.17, 4666.91, 4700.37
07/31/95, 4715.51, 4726.43, 4687.69, 4708.47
07/28/95, 4732.77, 4738.05, 4705.65, 4715.51
07/27/95, 4707.06, 4741.57, 4707.06, 4732.77
07/26/95, 4714.45, 4725.37, 4691.91, 4707.06
07/25/95, 4668.67, 4719.03, 4668.67, 4714.45
07/24/95, 4641.55, 4678.88, 4640.84, 4668.67
07/21/95, 4641.55, 4651.06, 4611.96, 4641.55
07/20/95, 4628.87, 4650.35, 4607.74, 4641.55
07/19/95, 4684.87, 4688.04, 4552.44, 4628.87
07/18/95, 4735.23, 4735.23, 4678.18, 4686.28
07/17/95, 4708.82, 4747.21, 4704.59, 4736.29
07/14/95, 4727.48, 4727.48, 4687.69, 4708.82
07/13/95, 4727.13, 4735.58, 4706.35, 4727.48
07/12/95, 4680.60, 4733.86, 4671.61, 4727.29
07/11/95, 4702.39, 4704.12, 4670.57, 4680.60
07/10/95, 4702.73, 4728.32, 4693.05, 4702.39
07/07/95, 4664.00, 4704.81, 4653.62, 4702.73
07/06/95, 4614.89, 4664.69, 4607.28, 4664.00
07/05/95, 4584.45, 4629.76, 4583.42, 4615.23
07/03/95, 4556.10, 4585.15, 4551.60, 4585.15
06/30/95, 4549.18, 4581.00, 4544.34, 4556.10
06/29/95, 4556.79, 4577.54, 4522.20, 4550.56
06/28/95, 4541.57, 4574.08, 4528.77, 4556.79
