iso,region,year,hiv,gini,cell,gdp_ppp
GMB,Western Africa,2008,0.7,NA,73.4078153209297,1544.52973966332
GMB,Western Africa,2007,0.8,NA,52.001993352028,1507.69858256951
GMB,Western Africa,2006,0.8,NA,27.1186656660101,1501.8007721957
GMB,Western Africa,2005,0.8,NA,17.1359447834239,1533.2496416409
GMB,Western Africa,2004,0.9,NA,12.5127540714714,1598.32576188506
GMB,Western Africa,2003,0.9,47.3,11.02500823368,1541.99470581883
GMB,Western Africa,2002,0.8,NA,7.62573502553477,1490.01167001938
GMB,Western Africa,2001,0.8,NA,4.33571167143515,1589.58599122885
GMB,Western Africa,2000,0.7,NA,0.454603017914606,1549.58572092115
GMB,Western Africa,1999,0.6,NA,0.443944387746566,1513.55546469296
GMB,Western Africa,1998,0.5,48.5,0.434818561446547,1464.75827924702
GMB,Western Africa,1997,0.4,NA,0.419617982766766,1456.33982980162
GMB,Western Africa,1996,0.4,NA,0.282299390539688,1428.13871785359
GMB,Western Africa,1995,0.3,NA,0.135243752948492,1437.018694159
GMB,Western Africa,1994,0.2,NA,0.0783157106909625,1464.84036452378
GMB,Western Africa,1993,0.2,NA,0.0453212053655547,1503.87896870437
GMB,Western Africa,1992,0.1,NA,0.0208223182589276,1502.58241390287
GMB,Western Africa,1991,0.1,NA,0,1499.74216388655
GMB,Western Africa,1990,0.1,NA,0,1506.40468720609
GEO,Western Asia,2016,0.1,36.5,140.945991560107,9276.76624499826
GEO,Western Asia,2015,0.1,36.4,140.47061336335,9025.13314265612
GEO,Western Asia,2014,0.1,37.3,135.278004461537,8749.15618927352
GEO,Western Asia,2013,0.1,38.4,123.411519287379,8254.01076569103
GEO,Western Asia,2012,0.1,38.8,114.384211773006,7881.32904812669
GEO,Western Asia,2011,0.1,39.5,106.211270658046,7315.0908976643
GEO,Western Asia,2010,0.1,40.1,94.0113586603464,6733.78376130988
GEO,Western Asia,2009,0.1,38.1,66.1660714752165,6254.86760822712
GEO,Western Asia,2008,0.1,38.2,63.4737498830784,6408.06033535279
GEO,Western Asia,2007,0.1,38.3,59.2117817076962,6183.34349236755
GEO,Western Asia,2006,0.1,36.9,38.3854003337767,5432.07754056497
GEO,Western Asia,2005,0.1,37.3,26.1739819063525,4902.09293431362
GEO,Western Asia,2004,0.1,36.3,18.5436574314373,4414.77666096774
GEO,Western Asia,2003,0.1,36.7,15.5320214837821,4116.19608418348
GEO,Western Asia,2002,0.1,37.3,10.8893419937382,3658.70749688075
GEO,Western Asia,2001,0.1,39.6,6.44941249896729,3445.57944171158
GEO,Western Asia,2000,0.1,40.5,4.1240696060765,3263.85926179743
GEO,Western Asia,1999,0.1,40.1,2.79149973529117,3180.32407760557
GEO,Western Asia,1998,0.1,41.3,1.24347538105267,3067.64146291545
GEO,Western Asia,1997,0.1,40.7,0.614596922754181,2946.17687710001
GEO,Western Asia,1996,0.1,37.1,0.046506304839527,2616.96593728235
GEO,Western Asia,1995,0.1,NA,0.00298801150025866,2294.77561882095
GEO,Western Asia,1994,0.1,NA,0,2177.91996806486
GEO,Western Asia,1993,0.1,NA,0,2406.21439423382
GEO,Western Asia,1992,0.1,NA,0,3429.67306439336
GEO,Western Asia,1991,0.1,NA,0,6272.84825599734
GEO,Western Asia,1990,0.1,NA,0,8006.50423395592
GHA,Western Africa,2016,1,NA,135.801210264445,3982.76946707348
GHA,Western Africa,2015,0.9,NA,126.920980997556,3926.70904479081
GHA,Western Africa,2014,0.9,NA,112.603430912707,3868.60089371873
GHA,Western Africa,2013,0.8,NA,106.377495606491,3807.34265346415
GHA,Western Africa,2012,0.8,42.4,99.5545727985829,3632.4456798839
GHA,Western Africa,2011,0.8,NA,84.2529053257179,3404.45956595241
GHA,Western Africa,2010,0.8,NA,71.1360762829662,3059.38362640541
GHA,Western Africa,2009,0.8,NA,63.2070901103677,2907.54693340227
GHA,Western Africa,2008,0.8,NA,49.6613965450344,2845.23455162685
GHA,Western Africa,2007,0.9,NA,33.4977179948804,2675.44354385531
GHA,Western Africa,2006,1,NA,23.547876459662,2632.02782784559
GHA,Western Africa,2005,1.2,42.8,13.3439736284578,2539.32925405114
GHA,Western Africa,2004,1.3,NA,8.07660683020771,2461.32227444277
GHA,Western Africa,2003,1.6,NA,3.89072960234036,2392.32598663036
GHA,Western Africa,2002,1.8,NA,1.94120089806922,2333.6819840095
GHA,Western Africa,2001,2.2,NA,1.25528760367642,2291.0162962956
GHA,Western Africa,2000,2.5,NA,0.686660511389287,2259.06314191539
GHA,Western Africa,1999,2.8,NA,0.378977543202011,2232.82844381921
GHA,Western Africa,1998,3.1,40.1,0.231491774399171,2191.03135229246
GHA,Western Africa,1997,3.3,NA,0.124176463466133,2143.49440562953
GHA,Western Africa,1996,3.4,NA,0.074283086173035,2107.82704360646
GHA,Western Africa,1995,3.3,NA,0.036991809357102,2066.19761451402
GHA,Western Africa,1994,3,NA,0.020428441240124,2036.87614290893
GHA,Western Africa,1993,2.6,NA,0.0109584339429125,2025.6082506974
GHA,Western Africa,1992,2.1,NA,0.00258667729273699,1985.95286237369
GHA,Western Africa,1991,1.6,38.4,0,1965.72771769311
GHA,Western Africa,1990,1.1,NA,0,1919.6015108077
GTM,Central America,2016,0.2,NA,110.14354979346,7368.61032177815
GTM,Central America,2015,0.2,NA,111.499579539772,7292.71910386634
GTM,Central America,2014,0.2,48.3,106.20622563084,7147.42922806486
GTM,Central America,2013,0.2,NA,139.241209437111,7005.02692845274
GTM,Central America,2012,0.2,NA,136.12077645449,6899.10873916764
GTM,Central America,2011,0.2,NA,130.30443873567,6844.4956401592
GTM,Central America,2010,0.2,NA,123.495933164448,6714.06359554651
GTM,Central America,2009,0.2,NA,120.894157167876,6669.99987459337
GTM,Central America,2008,0.2,NA,106.727469494943,6781.89963683618
GTM,Central America,2007,0.3,NA,86.8417126474586,6713.1464445112
GTM,Central America,2006,0.3,54.6,53.5846884617819,6458.00089052801
GTM,Central America,2005,0.3,NA,34.4384343100061,6269.15558477064
GTM,Central America,2004,0.2,NA,24.7579477100944,6213.12985689764
GTM,Central America,2003,0.2,NA,16.2775855451288,6166.11240985273
GTM,Central America,2002,0.2,NA,12.9175578236374,6157.56588845048
GTM,Central America,2001,0.2,NA,9.61380454049855,6069.47751437279
GTM,Central America,2000,0.1,54.2,7.35430349806875,6070.72005986777
GTM,Central America,1999,0.1,NA,2.96648790752215,5994.87089024369
GTM,Central America,1998,0.1,NA,1.00098791925379,5904.3341756626
GTM,Central America,1997,0.1,NA,0.589604683625478,5750.51367763367
GTM,Central America,1996,0.1,NA,0.4078362876519,5634.7559045856
GTM,Central America,1995,0.1,NA,0.288216666223118,5598.12003993929
GTM,Central America,1994,0.1,NA,0.102847960495058,5458.01129740901
GTM,Central America,1993,0.1,NA,0.0300844416951446,5369.69986988429
GTM,Central America,1992,0.1,NA,0.0220527403491193,5289.27562220212
GTM,Central America,1991,0.1,NA,0.0128753056698797,5165.02056828565
GTM,Central America,1990,0.1,NA,0.00316284450042331,5100.7791925832
GIN,Western Africa,2016,1,NA,87.1254131600032,1894.44129905562
GIN,Western Africa,2015,1,NA,89.0209702938411,1758.31559527158
GIN,Western Africa,2014,1.1,NA,73.5546430060745,1734.73674695657
GIN,Western Africa,2013,1.1,NA,64.4597310389573,1711.70899444374
GIN,Western Africa,2012,1.1,33.7,49.5033049330721,1684.15384076647
GIN,Western Africa,2011,1.2,NA,44.046353613039,1625.56027314058
GIN,Western Africa,2010,1.2,NA,37.0570409767495,1573.54495756823
GIN,Western Africa,2009,1.2,NA,33.0506519001899,1534.97162023639
GIN,Western Africa,2008,1.3,NA,26.6391763282923,1587.41529011559
GIN,Western Africa,2007,1.3,39.4,19.8083992961283,1558.54155135758
GIN,Western Africa,2006,1.3,NA,NA,1490.72085541257
GIN,Western Africa,2005,1.3,NA,1.95253077431275,1504.03119301446
GIN,Western Africa,2004,1.3,NA,1.63220508166874,1489.42398566929
GIN,Western Africa,2003,1.4,NA,1.19765650309221,1483.56484867986
GIN,Western Africa,2002,1.4,43,0.993417672201279,1492.93214783625
GIN,Western Africa,2001,1.5,NA,0.620545507097817,1445.91543485835
GIN,Western Africa,2000,1.6,NA,0.478081172534037,1420.63325290995
GIN,Western Africa,1999,1.7,NA,0.290994594378473,1410.73055128588
GIN,Western Africa,1998,1.8,NA,0.253631032762939,1382.97537326484
GIN,Western Africa,1997,1.8,NA,0.0343967873304687,1360.80487188861
GIN,Western Africa,1996,1.9,NA,0.0116814500540544,1326.44878153928
GIN,Western Africa,1995,1.9,NA,0.0120693573880284,1311.96215123809
GIN,Western Africa,1994,1.8,46.1,0.0107631055058719,1308.515255237
GIN,Western Africa,1993,1.7,NA,5.86327185087857e-4,1325.49930495173
GIN,Western Africa,1992,1.5,NA,0,1337.34937248667
GIN,Western Africa,1991,1.3,46.8,0,1373.10667861643
GIN,Western Africa,1990,1.1,NA,0,1411.94892138965
GNB,Western Africa,2016,0.8,NA,70.817669017645,1498.83983814272
GNB,Western Africa,2015,0.9,NA,69.9505683621703,1446.48940170034
GNB,Western Africa,2014,1,NA,64.2214024791626,1398.25480632738
GNB,Western Africa,2013,1.1,NA,55.8972224121987,1421.34057000761
GNB,Western Africa,2012,1.3,NA,64.0478616283478,1412.95421241385
GNB,Western Africa,2011,1.5,NA,45.8999570216909,1475.38909048806
GNB,Western Africa,2010,1.8,50.7,43.5358125305293,1400.36329312665
GNB,Western Africa,2009,2,NA,36.9268007865838,1372.54238972908
GNB,Western Africa,2008,2.3,NA,33.7751318338701,1360.63282444636
GNB,Western Africa,2007,2.6,NA,20.4862796844722,1350.20274441335
GNB,Western Africa,2006,2.7,NA,11.1370745730245,1338.34998717692
GNB,Western Africa,2005,2.8,NA,7.15688589103139,1338.29552127237
GNB,Western Africa,2004,2.8,NA,2.92154967804524,1312.52289895575
GNB,Western Africa,2003,2.8,NA,0.0965030328443342,1305.42638563206
GNB,Western Africa,2002,2.6,35.6,0,1325.82265933564
GNB,Western Africa,2001,2.3,NA,0,1366.49264859949
GNB,Western Africa,2000,2,NA,0,1363.34099513688
GNB,Western Africa,1999,1.7,NA,0,1316.92621658516
GNB,Western Africa,1998,1.4,NA,0,1326.24016939906
GNB,Western Africa,1997,1.1,NA,0,1876.1265451805
GNB,Western Africa,1996,0.9,NA,0,1793.03233400982
GNB,Western Africa,1995,0.7,NA,0,1637.6563859922
GNB,Western Africa,1994,0.5,NA,0,1601.85475281429
GNB,Western Africa,1993,0.4,43.6,0,1587.79228174513
GNB,Western Africa,1992,0.3,NA,0,1592.84076209203
GNB,Western Africa,1991,0.2,NA,0,1614.46667890705
GNB,Western Africa,1990,0.1,NA,0,1573.87189029361
GUY,South America,2016,1,NA,75.6054224540704,7266.3352852239
GUY,South America,2015,0.9,NA,70.603528367733,7076.93501857708
GUY,South America,2014,0.9,NA,74.2612258692443,6906.01230864481
GUY,South America,2013,0.9,NA,73.2157909247165,6696.78371459695
GUY,South America,2012,0.9,NA,72.6402254176454,6420.1147615941
GUY,South America,2011,0.9,NA,70.5856360966493,6130.83761606119
GUY,South America,2010,0.9,NA,75.0642952437593,5847.85725499679
GUY,South America,2009,1,NA,65.5139581570432,5621.9633011265
GUY,South America,2008,1,NA,59.9974005579421,5424.59512095975
GUY,South America,2007,1.1,NA,72.041226471481,5308.38798486525
GUY,South America,2006,1.1,NA,53.3617217693146,4948.72447882563
GUY,South America,2005,1.1,NA,37.4684730992641,4698.82104023211
GUY,South America,2004,1.1,NA,22.8371640067478,4788.10659681991
GUY,South America,2003,1.1,NA,18.3485689432964,4634.15548380744
GUY,South America,2002,1,NA,10.5601395960015,4681.04552813957
GUY,South America,2001,0.9,NA,10.0124557501831,4630.02555167227
GUY,South America,2000,0.8,NA,5.28739507846133,4521.90289297271
GUY,South America,1999,0.7,NA,0.372710445690196,4573.02454105171
GUY,South America,1998,0.6,44.6,0.19183272819387,4425.46033554465
GUY,South America,1997,0.5,NA,0.184086994253856,4487.24271039241
GUY,South America,1996,0.4,NA,0.157509046925883,4216.71299035243
GUY,South America,1995,0.3,NA,0.16327527844149,3911.50775010434
GUY,South America,1994,0.3,NA,0.16496514765106,3740.21953723567
GUY,South America,1993,0.2,NA,0.136565607232536,3468.68722294909
GUY,South America,1992,0.2,NA,0.112413016919429,3228.32301745305
GUY,South America,1991,0.1,NA,0,3009.32672891331
GUY,South America,1990,0.1,NA,0,2843.14327636848
HTI,Caribbean,2016,0.8,NA,59.9595255387176,1654.17053675815
HTI,Caribbean,2015,0.9,NA,68.1538458234903,1651.22844549164
HTI,Caribbean,2014,0.9,NA,64.027749060626,1652.85480345734
HTI,Caribbean,2013,1,NA,68.6383603328906,1629.35891818513
HTI,Caribbean,2012,1,41.1,59.2362970529322,1584.832465652
HTI,Caribbean,2011,1,NA,41.3994839258618,1562.27887385753
HTI,Caribbean,2010,1,NA,40.0015320586778,1502.03271141224
HTI,Caribbean,2009,1,NA,37.0247450742778,1613.08796209673
HTI,Caribbean,2008,1,NA,32.9725959603006,1588.67796790177
HTI,Caribbean,2007,1,NA,26.159140280901,1599.80240128378
HTI,Caribbean,2006,1,NA,12.7531269870302,1572.30243476809
HTI,Caribbean,2005,1,NA,5.39974290228516,1561.96045078811
HTI,Caribbean,2004,1,NA,4.38636026185694,1558.53223542488
HTI,Caribbean,2003,1,NA,3.56484316026911,1641.10979411739
HTI,Caribbean,2002,1,NA,1.58465456737629,1661.40939348197
HTI,Caribbean,2001,1,NA,1.05262346554246,1692.83845075318
HTI,Caribbean,2000,1,NA,0.643335048893464,1739.39251966254
HTI,Caribbean,1999,1,NA,0.297463304331851,1754.09934389407
HTI,Caribbean,1998,1.1,NA,0.121087613790571,1737.9878763137
HTI,Caribbean,1997,1.3,NA,0,1731.60160711946
HTI,Caribbean,1996,1.4,NA,0,1716.98694138399
HTI,Caribbean,1995,1.6,NA,0,NA
HTI,Caribbean,1994,1.8,NA,0,NA
HTI,Caribbean,1993,2,NA,0,NA
HTI,Caribbean,1992,2.2,NA,0,NA
HTI,Caribbean,1991,2.3,NA,0,NA
HTI,Caribbean,1990,2.3,NA,0,NA
HND,Central America,2016,0.1,50,85.9532131874634,4406.77353237576
HND,Central America,2015,0.1,49.6,89.8174488097028,4319.47011829831
HND,Central America,2014,0.1,50.4,87.6932975647322,4231.32506716223
HND,Central America,2013,0.1,52.6,89.7138817838512,4177.58027107278
HND,Central America,2012,0.1,56.1,86.6487272101378,4136.82205775887
HND,Central America,2011,0.1,56.2,96.5351429666172,4046.07625166556
HND,Central America,2010,0.1,53.1,115.989365422712,3971.18299352727
HND,Central America,2009,0.1,51.3,104.427293967247,3904.45951854827
HND,Central America,2008,0.1,55.5,78.889632954969,4084.29869915323
HND,Central America,2007,0.1,55.8,54.2922833658451,4002.20516646456
HND,Central America,2006,0.2,57.5,29.7127087442315,3852.21373403826
HND,Central America,2005,0.2,59.5,17.379455694297,3697.16985429204
HND,Central America,2004,0.2,58.1,9.816573856774,3568.14841595992
HND,Central America,2003,0.2,58.1,5.39339855250795,3440.15435860558
HND,Central America,2002,0.3,55.7,4.75740246070431,3372.35724467309
HND,Central America,2001,0.4,55.2,3.55037851888695,3332.93206938922
HND,Central America,2000,0.4,NA,2.3798936986639,3328.5105885392
HND,Central America,1999,0.5,55.4,1.23620053479343,3230.29848355015
HND,Central America,1998,0.6,57.4,0.563563525088557,3380.35146163521
HND,Central America,1997,0.6,52.7,0.239298098718801,3373.92775202213
HND,Central America,1996,0.6,55.7,0.0393841082141003,3301.64454473374
HND,Central America,1995,0.6,55.5,0,3275.71025551082
HND,Central America,1994,0.6,55,0,3236.49407819279
HND,Central America,1993,0.6,53.5,0,3372.66106517279
HND,Central America,1992,0.6,51.8,0,3266.19999329877
HND,Central America,1991,0.5,51.9,0,3181.94887902318
HND,Central America,1990,0.4,57.4,0,3171.67135710824
IND,Southern Asia,2016,0.1,NA,85.1709256957691,6095.72279590336
IND,Southern Asia,2015,0.1,NA,76.4717128013315,5756.66466489307
IND,Southern Asia,2014,0.1,NA,72.9606906545125,5385.14181406703
IND,Southern Asia,2013,0.1,NA,69.3203850502989,5073.60548933396
IND,Southern Asia,2012,0.1,NA,68.4620612322595,4827.5596557662
IND,Southern Asia,2011,0.1,35.1,71.6674676818529,4635.87913658849
IND,Southern Asia,2010,0.1,NA,61.1049389725968,4404.69700530387
IND,Southern Asia,2009,0.1,NA,43.2432608002253,4049.80511471348
IND,Southern Asia,2008,0.1,NA,28.9763936457102,3786.63267681153
IND,Southern Asia,2007,0.2,NA,19.8036547735587,3698.77749042629
IND,Southern Asia,2006,0.2,NA,14.2902912237339,3419.93110735393
IND,Southern Asia,2005,0.2,NA,7.8785533396512,3178.82872375265
IND,Southern Asia,2004,0.2,NA,4.63709626019634,2955.20482376936
IND,Southern Asia,2003,0.2,NA,3.04053729884233,2783.00435524557
IND,Southern Asia,2002,0.3,NA,1.19287164277563,2623.33027850988
IND,Southern Asia,2001,0.3,NA,0.610371924112235,2570.42788703983
IND,Southern Asia,2000,0.3,NA,0.339688704433694,2495.04663284869
IND,Southern Asia,1999,0.3,NA,0.182140123303243,2445.75107851024
IND,Southern Asia,1998,0.2,NA,0.117660486447743,2288.04783903043
IND,Southern Asia,1997,0.2,NA,0.0884133044095119,2194.90258962085
IND,Southern Asia,1996,0.2,NA,0.0335038586747098,2149.36550383277
IND,Southern Asia,1995,0.2,NA,0.00798348501390907,2036.79592888191
IND,Southern Asia,1994,0.1,NA,0,1930.1130467977
IND,Southern Asia,1993,0.1,NA,0,1845.14908066473
IND,Southern Asia,1992,0.1,NA,0,1796.5323495145
IND,Southern Asia,1991,0.1,NA,0,1737.61504297482
IND,Southern Asia,1990,0.1,NA,0,1754.85732984073
IDN,South-Eastern Asia,2016,0.2,NA,147.663950616543,10766.3714478177
IDN,South-Eastern Asia,2015,0.2,NA,131.292828394227,10367.7019920006
IDN,South-Eastern Asia,2014,0.2,NA,127.613920287167,10003.0890293448
IDN,South-Eastern Asia,2013,0.2,39.5,124.280483090373,9643.2748298101
IDN,South-Eastern Asia,2012,0.2,NA,113.291547499672,9251.17553694602
IDN,South-Eastern Asia,2011,0.2,NA,101.667880637153,8837.82012171405
IDN,South-Eastern Asia,2010,0.2,NA,87.1213273081293,8433.49735678452
IDN,South-Eastern Asia,2009,0.2,NA,68.386660863943,8044.97033037879
IDN,South-Eastern Asia,2008,0.2,NA,59.5268775298922,7792.62993124944
IDN,South-Eastern Asia,2007,0.2,NA,40.0820744688698,7450.60215836214
IDN,South-Eastern Asia,2006,0.2,NA,27.7599695980914,7102.11454033631
IDN,South-Eastern Asia,2005,0.1,NA,20.6913709697731,6824.60631146103
IDN,South-Eastern Asia,2004,0.1,NA,13.5664667478918,6546.49432383401
IDN,South-Eastern Asia,2003,0.1,NA,8.38614933625356,6319.67041666311
IDN,South-Eastern Asia,2002,0.1,NA,5.37911103330659,6115.56787071506
IDN,South-Eastern Asia,2001,0.1,NA,3.03997638262732,5934.13704964754
IDN,South-Eastern Asia,2000,0.1,NA,1.73457481264728,5805.808706435
IDN,South-Eastern Asia,1999,0.1,NA,1.06463821861231,5611.21741579876
IDN,South-Eastern Asia,1998,0.1,NA,0.518103775376352,5645.57439683887
IDN,South-Eastern Asia,1997,0.1,NA,0.451702887983577,6591.19909453828
IDN,South-Eastern Asia,1996,0.1,NA,0.281378323552193,6387.01385748148
IDN,South-Eastern Asia,1995,0.1,NA,0.106948263838929,6012.81102693366
IDN,South-Eastern Asia,1994,0.1,NA,0.0402299056818462,5642.40286544823
IDN,South-Eastern Asia,1993,0.1,NA,0.0279956692892616,5331.06566273875
IDN,South-Eastern Asia,1992,0.1,NA,0.0189310012032737,5088.86885787168
IDN,South-Eastern Asia,1991,0.1,NA,0.0132859572247536,4859.92632306717
IDN,South-Eastern Asia,1990,0.1,NA,0.00997371972252534,4625.3772597013
IRN,Southern Asia,2016,0.1,NA,100.302477304081,18497.6743334441
IRN,Southern Asia,2015,0.1,NA,93.5211183872901,16500.9005123884
IRN,Southern Asia,2014,0.1,38.8,87.8589358250488,16924.2006778247
IRN,Southern Asia,2013,0.1,37.4,84.2589209604746,16383.2603498943
IRN,Southern Asia,2012,0.1,NA,76.0690912893098,16625.9192212313
IRN,Southern Asia,2011,0.1,NA,74.2374242468518,18192.1055960586
IRN,Southern Asia,2010,0.1,NA,72.4870164970372,17942.8328426143
IRN,Southern Asia,2009,0.1,42.1,71.3213959505922,17162.0533627336
IRN,Southern Asia,2008,0.1,NA,59.0290068814369,17187.287626522
IRN,Southern Asia,2007,0.1,NA,41.3293685090453,17338.1264807958
IRN,Southern Asia,2006,0.1,44.8,21.600093951975,16211.4740638049
IRN,Southern Asia,2005,0.1,43.6,12.0850527402654,15616.2546585476
IRN,Southern Asia,2004,0.1,NA,7.29084951829364,15308.4547866624
IRN,Southern Asia,2003,0.1,NA,5.01342825997865,14838.3003209234
IRN,Southern Asia,2002,0.1,NA,3.35250273853899,13812.8312062165
IRN,Southern Asia,2001,0.1,NA,3.11097549863097,13047.4475639039
IRN,Southern Asia,2000,0.1,NA,1.45556935391529,13135.4720227502
IRN,Southern Asia,1999,0.1,NA,0.753854822412733,12612.4834520956
IRN,Southern Asia,1998,0.1,44.1,0.610281933057624,12732.9160537766
IRN,Southern Asia,1997,0.1,NA,0.38102356513912,12698.0113695697
IRN,Southern Asia,1996,0.1,NA,0.0973757584651202,12868.4555654735
IRN,Southern Asia,1995,0.1,NA,0.0262514749327304,12438.970099472
IRN,Southern Asia,1994,0.1,43,0.015403902461485,12334.5519368117
IRN,Southern Asia,1993,0.1,NA,0,12679.6698601828
IRN,Southern Asia,1992,0.1,NA,0,12706.5017065135
IRN,Southern Asia,1991,0.1,NA,0,12546.8602044536
IRN,Southern Asia,1990,0.1,43.6,0,11392.5636270212
IRL,Northern Europe,2016,0.1,NA,103.153714348346,63227.2079765883
IRL,Northern Europe,2015,0.1,NA,104.29568943856,60818.0462398536
IRL,Northern Europe,2014,0.1,31.9,104.828344977442,48898.3286615603
IRL,Northern Europe,2013,0.1,33.5,104.246612588256,45470.1585067362
IRL,Northern Europe,2012,0.1,33.2,107.172950142119,44973.1752551923
IRL,Northern Europe,2011,0.1,32.9,105.2282867486,45147.3762396776
IRL,Northern Europe,2010,0.1,32.3,101.61113378034,44030.4141487055
IRL,Northern Europe,2009,0.1,32.7,102.986670064167,43487.4790259755
IRL,Northern Europe,2008,0.1,30.9,112.440737893825,46062.6286354214
IRL,Northern Europe,2007,0.1,31.9,113.020384154606,48937.4941531265
IRL,Northern Europe,2006,0.1,32.7,108.987491198758,47879.0236108627
IRL,Northern Europe,2005,0.1,33.7,101.353508457321,46613.5570890697
IRL,Northern Europe,2004,0.1,33.6,93.4907886141783,44940.9464784501
IRL,Northern Europe,2003,0.1,32.9,86.4294203771434,42903.6732176301
IRL,Northern Europe,2002,0.1,NA,75.4472513057404,42289.0650207409
IRL,Northern Europe,2001,0.1,NA,75.9728165681109,40455.3011972813
IRL,Northern Europe,2000,0.1,NA,63.9424066248594,38849.8607585848
IRL,Northern Europe,1999,0.1,NA,44.1815855261442,35935.7913394532
IRL,Northern Europe,1998,0.1,NA,25.2228327960817,32854.7215205108
IRL,Northern Europe,1997,0.1,NA,14.6802770343362,30598.2985264997
IRL,Northern Europe,1996,0.1,NA,7.84271311132604,28023.1211684047
IRL,Northern Europe,1995,0.1,NA,4.32693558480041,26199.7307264104
IRL,Northern Europe,1994,0.1,NA,2.42638205205196,24020.1934978011
IRL,Northern Europe,1993,0.1,NA,1.69455565062201,22802.5875040679
IRL,Northern Europe,1992,0.1,NA,1.22610693770318,22315.9675988907
IRL,Northern Europe,1991,0.1,NA,0.894760756352452,21741.8506581448
IRL,Northern Europe,1990,0.1,NA,0.700425886956305,21453.240404315
ITA,Southern Europe,2016,0.1,NA,152.998895943657,34655.2627627333
ITA,Southern Europe,2015,0.1,NA,147.369799637041,34302.0374026544
ITA,Southern Europe,2014,0.1,34.7,150.89972474589,33945.8438783585
ITA,Southern Europe,2013,0.1,34.9,162.336775155862,34219.8327781897
ITA,Southern Europe,2012,0.1,35.2,162.70280591733,35227.6248251817
ITA,Southern Europe,2011,0.1,35.1,160.711223401889,36347.3424784176
ITA,Southern Europe,2010,0.1,34.7,156.816324552999,36201.1615672134
ITA,Southern Europe,2009,0.1,33.8,150.955883278811,35710.4200015019
ITA,Southern Europe,2008,0.1,33.8,151.827527585659,37954.1606640052
ITA,Southern Europe,2007,0.1,32.9,151.40058055238,38612.0116543642
ITA,Southern Europe,2006,0.1,33.7,136.117431133776,38243.8063277255
ITA,Southern Europe,2005,0.1,33.8,121.58109910776,37604.360624075
ITA,Southern Europe,2004,0.1,34.3,107.274668831558,37434.1000868702
ITA,Southern Europe,2003,0.1,34.9,97.6318019437517,37090.4052236178
ITA,Southern Europe,2002,0.1,NA,93.7687661879794,37199.3523731905
ITA,Southern Europe,2001,0.1,NA,89.1136106720148,37162.42333617
ITA,Southern Europe,2000,0.1,NA,73.735828748145,36535.8187670132
ITA,Southern Europe,1999,0.1,NA,52.9835708782665,35244.7565357214
ITA,Southern Europe,1998,0.1,NA,35.849039239099604,34709.2728108162
ITA,Southern Europe,1997,0.1,NA,20.5262294674603,34167.0952615886
ITA,Southern Europe,1996,0.1,NA,11.2214520894494,33569.0629900554
ITA,Southern Europe,1995,0.1,NA,6.85178023939243,33152.0409902736
ITA,Southern Europe,1994,0.1,NA,3.91257033216342,32222.360688622
ITA,Southern Europe,1993,0.1,NA,2.10946309679825,31550.2719115402
ITA,Southern Europe,1992,0.1,NA,1.36914712118807,31841.1091489015
ITA,Southern Europe,1991,0.1,NA,0.993832012574914,31599.1206761956
ITA,Southern Europe,1990,0.1,NA,0.465628234015648,31141.9028555525
JAM,Caribbean,2016,0.6,NA,113.39609315756,8179.62033999721
JAM,Caribbean,2015,0.6,NA,109.236946252943,8095.26186704479
JAM,Caribbean,2014,0.6,NA,105.010434693285,8051.24402830602
JAM,Caribbean,2013,0.5,NA,99.8032475549713,8025.47136114805
JAM,Caribbean,2012,0.5,NA,95.5630286885708,8016.04318975377
JAM,Caribbean,2011,0.5,NA,104.096210875941,8099.15557308659
JAM,Caribbean,2010,0.6,NA,112.948448997412,7996.01948795873
JAM,Caribbean,2009,0.6,NA,105.419919959545,8153.00192561391
JAM,Caribbean,2008,0.6,NA,97.6058752986429,8565.22862647495
JAM,Caribbean,2007,0.7,NA,96.7163724158853,8680.92090347008
JAM,Caribbean,2006,0.8,NA,82.4065248476694,8605.46006923613
JAM,Caribbean,2005,0.8,NA,72.1930809243943,8410.55745152552
JAM,Caribbean,2004,0.9,45.5,67.3397642973391,8384.6101697865
JAM,Caribbean,2003,1,NA,58.1144187065048,8324.69374640074
JAM,Caribbean,2002,1.2,48.3,46.1881261950712,8081.1183253905
JAM,Caribbean,2001,1.3,NA,22.3318469741066,7977.43563407515
JAM,Caribbean,2000,1.4,NA,13.8114709672757,7931.25868648387
JAM,Caribbean,1999,1.6,44.1,5.47986589152759,7927.76515415608
JAM,Caribbean,1998,1.7,NA,3.01083685288203,7916.21744523323
JAM,Caribbean,1997,1.8,NA,2.55119495814757,8182.33585459882
JAM,Caribbean,1996,1.8,40.4,2.13271464832261,8356.95689816575
JAM,Caribbean,1995,1.8,NA,1.77887950059903,8447.42858159407
JAM,Caribbean,1994,1.8,NA,1.03881778668064,8333.5815401880809
JAM,Caribbean,1993,1.6,35.7,0.611584301075787,8300.01697751628
JAM,Caribbean,1992,1.3,NA,0.309406894403337,7657.72788799509
JAM,Caribbean,1991,1.1,NA,0.100135491873148,7577.46351340633
JAM,Caribbean,1990,0.8,41.1,0,7285.74723757208
JOR,Western Asia,2016,0.1,NA,103.83514798639,8389.60457395155
